user_id,shelf,isbn,title,author,num_pages,publication_year,publisher,my_rating,average_rating,ratings_count,links
40732498,read,9681679067,Introducción a la Filosofía Moral,James Rachels,,2006-01-01,Fondo de Cultura Económica USA,3.0,3.71,3.71,www.goodreads.com/book/show/4168044-introducci-n-a-la-filosof-a-moral
40732498,read,0521888379,An Introduction to Decision Theory,Martin Peterson,617.0,2009-01-01,Cambridge University Press,3.0,3.75,3.75,www.goodreads.com/book/show/11729796-an-introduction-to-decision-theory
40732498,read,1848728824,Introduction to Political Psychology,Martha Cottam,404.0,2009-01-01,Psychology Press,1.0,4.05,4.05,www.goodreads.com/book/show/7790391-introduction-to-political-psychology
40732498,read,1554812445,Is That a Fact? - Second Edition: A Field Guide to Statistical and Scientific Information,Mark Battersby,304.0,2016-01-01,Broadview Press Inc,4.0,4.0,4.0,www.goodreads.com/book/show/26630063-is-that-a-fact---second-edition
40732498,read,0451528956,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,144.0,2003-01-01,Signet Classics,3.0,3.82,3.82,www.goodreads.com/book/show/51496.The_Strange_Case_of_Dr_Jekyll_and_Mr_Hyde
40732498,read,1517415497,Juliette,Marquis de Sade,318.0,2015-01-01,Createspace,2.0,3.67,3.67,www.goodreads.com/book/show/27033494-juliette
40732498,read,0307886840,Just Babies: The Origins of Good and Evil,Paul Bloom,273.0,2013-01-01,Crown,3.0,3.7,3.7,www.goodreads.com/book/show/17380034-just-babies
40732498,read,1517414873,Las 120 Jornadas de Sodoma,Marquis de Sade,516.0,2015-01-01,Createspace,2.0,3.11,3.11,www.goodreads.com/book/show/27033468-las-120-jornadas-de-sodoma
40732498,read,0132540657,Law & Economics,Robert Cooter,576.0,2011-01-01,Pearson,5.0,3.91,3.91,www.goodreads.com/book/show/13660788-law-economics
40732498,read,019993391X,Libertarianism: What Everyone Needs to Know,Jason Brennan,213.0,2012-01-01,"Oxford University Press, USA",5.0,3.84,3.84,www.goodreads.com/book/show/13690505-libertarianism
40732498,read,,Libro de estilo de la lengua española según la norma panhispánica,Real Academia Española,498.0,,,2.0,4.73,4.73,www.goodreads.com/book/show/42963713-libro-de-estilo-de-la-lengua-espa-ola-seg-n-la-norma-panhisp-nica
40732498,read,,El libro de las investigaciones medianamente serias,Alejandra Ortiz Medrano,,,,3.0,3.91,3.91,www.goodreads.com/book/show/53002997-el-libro-de-las-investigaciones-medianamente-serias
40732498,read,9686769072,El libro negro,Giovanni Papini,511.0,,,3.0,4.29,4.29,www.goodreads.com/book/show/1010496.El_libro_negro
40732498,read,6071610168,"El libro y sus orillas: tipografía, originales, redacción, corrección de estilo y de pruebas",Roberto Zavala Ruiz,431.0,2012-01-01,Fondo de Cultura Económica,1.0,4.26,4.26,www.goodreads.com/book/show/16279675-el-libro-y-sus-orillas
40732498,read,1416985123,Linus the Vegetarian T. rex,Robert Neubecker,40.0,2013-01-01,Beach Lane Books,4.0,3.73,3.73,www.goodreads.com/book/show/15944409-linus-the-vegetarian-t-rex
40732498,read,1119404509,The Little Book of Common Sense Investing: The Only Way to Guarantee Your Fair Share of Stock Market Returns,John C Bogle,270.0,2017-01-01,Wiley,3.0,4.19,4.19,www.goodreads.com/book/show/34003072-the-little-book-of-common-sense-investing
40732498,read,9871180403,Llamadas de Ámsterdam,Juan Villoro,80.0,2009-01-01,Almadía,3.0,3.68,3.68,www.goodreads.com/book/show/6383473-llamadas-de-msterdam
40732498,read,6070707168,Los suspirantes 2012: Los precandidatos de carne y hueso,Jorge Zepeda Patterson,326.0,2011-01-01,Editorial Planeta Mexicana,3.0,3.45,3.45,www.goodreads.com/book/show/12640985-los-suspirantes-2012
40732498,read,080701429X,Man's Search for Meaning,Viktor E. Frankl,165.0,2006-01-01,Beacon Press,2.0,4.36,4.36,www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning
40732498,read,,Marx: A Very Short Introduction,Peter Singer,,,,3.0,3.72,3.72,www.goodreads.com/book/show/8710991-marx
40732498,read,1596061006,The Merchant and the Alchemist's Gate,Ted Chiang,60.0,2007-01-01,Subterranean Press,5.0,4.33,4.33,www.goodreads.com/book/show/223379.The_Merchant_and_the_Alchemist_s_Gate
40732498,read,0671015206,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,258.0,1998-01-01,Gallery Books,3.0,4.04,4.04,www.goodreads.com/book/show/998.The_Millionaire_Next_Door
40732498,read,6070724852,Mirreynato. La otra desigualdad,Ricardo Raphael,247.0,2014-01-01,"Plante, Temas de hoy",4.0,3.95,3.95,www.goodreads.com/book/show/23959097-mirreynato-la-otra-desigualdad
40732498,read,8420617997,Momentos estelares de la Ciencia,Isaac Asimov,148.0,1983-01-01,Alianza Editorial,2.0,4.07,4.07,www.goodreads.com/book/show/16154373-momentos-estelares-de-la-ciencia
40732498,read,0340837942,The Moon Is a Harsh Mistress,Robert A. Heinlein,288.0,2005-01-01,Hodder & Stoughton,2.0,4.15,4.15,www.goodreads.com/book/show/16690.The_Moon_Is_a_Harsh_Mistress
40732498,read,1594202605,"Moral Tribes: Emotion, Reason, and the Gap Between Us and Them",Joshua D. Greene,432.0,2013-01-01,Penguin Press,3.0,4.03,4.03,www.goodreads.com/book/show/17707599-moral-tribes
40732498,read,0300180276,The Most Good You Can Do: How Effective Altruism Is Changing Ideas About Living Ethically,Peter Singer,232.0,2015-01-01,Yale University Press,3.0,3.85,3.85,www.goodreads.com/book/show/23168483-the-most-good-you-can-do
40732498,read,6071128412,Move up,Clotaire Rapaille,330.0,2013-01-01,taurus,1.0,3.63,3.63,www.goodreads.com/book/show/19520873-move-up
40732498,read,1635573327,The Moves That Matter: A Chess Grandmaster on the Game of Life,Jonathan Rowson,352.0,2019-01-01,Bloomsbury Publishing,3.0,4.11,4.11,www.goodreads.com/book/show/40653130-the-moves-that-matter
40732498,read,,Muerte en el Nilo,Agatha Christie,230.0,2008-01-01,Planeta DeAgostini,3.0,4.1,4.1,www.goodreads.com/book/show/18079369-muerte-en-el-nilo
40732498,read,,Muerte súbita,Álvaro Enrigue,264.0,2013-01-01,Anagrama,2.0,3.73,3.73,www.goodreads.com/book/show/19298985-muerte-s-bita
40732498,read,8433920995,Mujeres,Charles Bukowski,344.0,2007-01-01,Anagrama,2.0,3.85,3.85,www.goodreads.com/book/show/70910.Mujeres
40732498,read,8478443223,El mundo de Sofía,Jostein Gaarder,638.0,1998-01-01,"Ediciones Siruela, S.A.",4.0,3.93,3.93,www.goodreads.com/book/show/1212515.El_mundo_de_Sof_a
40732498,read,0425200450,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,322.0,2004-01-01,Berkley,3.0,4.17,4.17,www.goodreads.com/book/show/16304.Murder_on_the_Orient_Express
40732498,read,0691129428,The Myth of the Rational Voter: Why Democracies Choose Bad Policies,Bryan Caplan,276.0,2007-01-01,Princeton University Press,3.0,3.93,3.93,www.goodreads.com/book/show/698866.The_Myth_of_the_Rational_Voter
40732498,read,8433920448,La máquina de follar,Charles Bukowski,192.0,1995-01-01,Anagrama,2.0,3.91,3.91,www.goodreads.com/book/show/39191.La_m_quina_de_follar
40732498,read,075640407X,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,662.0,2007-01-01,Penguin Group DAW,5.0,4.52,4.52,www.goodreads.com/book/show/186074.The_Name_of_the_Wind
40732498,read,0374506841,Narcissus and Goldmund,Hermann Hesse,320.0,1997-01-01,"The Noonday Press / Farrar, Straus Giroux",3.0,4.21,4.21,www.goodreads.com/book/show/5954.Narcissus_and_Goldmund
40732498,read,8433924648,Nocturno de Chile,Roberto Bolaño,152.0,2013-01-01,Anagrama,3.0,3.87,3.87,www.goodreads.com/book/show/212412.Nocturno_de_Chile
40732498,read,0813308461,Normative Ethics,Shelly Kagan,352.0,1997-01-01,Westview Press,3.0,3.75,3.75,www.goodreads.com/book/show/1420430.Normative_Ethics
40732498,read,0393927121,The Norton Psychology Reader,Gary F. Marcus,390.0,2005-01-01,W. W. Norton & Company,4.0,4.05,4.05,www.goodreads.com/book/show/256853.The_Norton_Psychology_Reader
40732498,read,0375704027,Norwegian Wood,Haruki Murakami,296.0,2000-01-01,Vintage Books,4.0,4.03,4.03,www.goodreads.com/book/show/11297.Norwegian_Wood
40732498,read,014311526X,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,314.0,2009-01-01,Penguin Books,,3.84,3.84,www.goodreads.com/book/show/3450744-nudge
40732498,read,0684857073,The Nurture Assumption: Why Children Turn Out the Way They Do,Judith Rich Harris,462.0,,,3.0,4.11,4.11,www.goodreads.com/book/show/633128.The_Nurture_Assumption
40732498,read,,"The Obelisk Gate (The Broken Earth, #2)",N.K. Jemisin,410.0,2016-01-01,Orbit,3.0,4.29,4.29,www.goodreads.com/book/show/26228034-the-obelisk-gate
40732498,read,0224081187,On Chesil Beach,Ian McEwan,166.0,2007-01-01,Jonathan Cape,2.0,3.59,3.59,www.goodreads.com/book/show/815309.On_Chesil_Beach
40732498,read,0140042598,On the Road,Jack Kerouac,307.0,1976-01-01,Penguin Books,1.0,3.62,3.62,www.goodreads.com/book/show/70401.On_the_Road
40732498,read,0060891548,On Writing Well: The Classic Guide to Writing Nonfiction,William Zinsser,336.0,2016-01-01,Harper Perennial,3.0,4.26,4.26,www.goodreads.com/book/show/53343.On_Writing_Well
40732498,read,0743455967,On Writing: A Memoir of the Craft,Stephen King,320.0,2002-01-01,Pocket Books,2.0,4.33,4.33,www.goodreads.com/book/show/10569.On_Writing
40732498,read,,One Hundred Years of Solitude,Gabriel García Márquez,417.0,2003-01-01,Harper,2.0,4.08,4.08,www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude
40732498,read,1250316960,Open Borders: The Science and Ethics of Immigration,Bryan Caplan,256.0,2019-01-01,First Second,4.0,4.17,4.17,www.goodreads.com/book/show/42867903-open-borders
40732498,read,0316017922,Outliers: The Story of Success,Malcolm Gladwell,309.0,2008-01-01,"Little, Brown and Company",2.0,4.16,4.16,www.goodreads.com/book/show/3228917-outliers
40732498,read,8466313230,El Paraíso en la otra esquina,Mario Vargas Llosa,592.0,2004-01-01,Punto de Lectura,2.0,3.82,3.82,www.goodreads.com/book/show/53927.El_Para_so_en_la_otra_esquina
40732498,read,9682702542,Los pasos de López,Jorge Ibargüengoitia,172.0,1987-01-01,Joaquín Mortiz,3.0,4.01,4.01,www.goodreads.com/book/show/86198.Los_pasos_de_L_pez
40732498,read,6071106281,El país de uno,Denise Dresser,343.0,2011-01-01,Santillana Ediciones Generales,3.0,3.77,3.77,www.goodreads.com/book/show/12706603-el-pa-s-de-uno
40732498,read,0544456254,Peak: Secrets from the New Science of Expertise,K. Anders Ericsson,336.0,2016-01-01,Eamon Dolan/Houghton Mifflin Harcourt,5.0,4.27,4.27,www.goodreads.com/book/show/26312997-peak
40732498,read,0802133908,Pedro Páramo,Juan Rulfo,128.0,1994-01-01,Grove Press,2.0,4.06,4.06,www.goodreads.com/book/show/38787.Pedro_P_ramo
40732498,read,9707311320,Pedro y el Capitán,Mario Benedetti,86.0,2006-01-01,Punto de Lectura,3.0,4.13,4.13,www.goodreads.com/book/show/261879.Pedro_y_el_Capit_n
40732498,read,6071107849,Pequeño cerdo capitalista,Sofía Macías,288.0,2011-01-01,Aguilar,2.0,3.86,3.86,www.goodreads.com/book/show/11255466-peque-o-cerdo-capitalista
40732498,read,9786071127,Pequeño cerdo capitalista: inversiones.,Sofía Macías,447.0,2013-01-01,Aguilar,1.0,4.1,4.1,www.goodreads.com/book/show/18692374-peque-o-cerdo-capitalista
40732498,read,8478717730,"Perdón, imposible",José Antonio Millán,,1999-01-01,RBA,3.0,3.83,3.83,www.goodreads.com/book/show/11503057-perd-n-imposible
40732498,read,1624667449,Philosophers in the Classroom: Essays on Teaching,Steven M. Cahn,280.0,2018-01-01,"Hackett Publishing Company, Inc.",3.0,3.0,3.0,www.goodreads.com/book/show/40144821-philosophers-in-the-classroom
40732498,read,,Philosophy: The Classics,Nigel Warburton,,,,2.0,3.9,3.9,www.goodreads.com/book/show/22730653-philosophy
40732498,read,0199603693,The Point of View of the Universe: Sidgwick and Contemporary Ethics,Katarzyna De Lazari-Radek,432.0,2014-01-01,"Oxford University Press, USA",5.0,4.35,4.35,www.goodreads.com/book/show/22329153-the-point-of-view-of-the-universe
40732498,read,0745635326,Political Philosophy: A Beginners' Guide for Students and Politicians,Adam Swift,240.0,2006-01-01,Polity Press,3.0,3.95,3.95,www.goodreads.com/book/show/34155.Political_Philosophy
40732498,read,,Political Philosophy: An Introduction,Jason Brennan,,,,3.0,3.89,3.89,www.goodreads.com/book/show/29151823-political-philosophy
40732498,read,1604265493,The Political Speechwriters Companion: A Guide for Speakers and Writers,Robert Lehrman,362.0,2009-01-01,CQ Press,3.0,4.38,4.38,www.goodreads.com/book/show/7158243-the-political-speechwriters-companion
40732498,read,052143971X,Practical Ethics,Peter Singer,411.0,1993-01-01,Cambridge University Press,4.0,4.06,4.06,www.goodreads.com/book/show/29378.Practical_Ethics
40732498,read,0321525655,Presentation Zen: Simple Ideas on Presentation Design and Delivery,Garr Reynolds,229.0,2008-01-01,New Riders,3.0,4.07,4.07,www.goodreads.com/book/show/1908456.Presentation_Zen
40732498,read,0691176515,Private Government: How Employers Rule Our Lives,Elizabeth S.  Anderson,196.0,2017-01-01,Princeton University Press,2.0,4.06,4.06,www.goodreads.com/book/show/32889465-private-government
40732498,read,9681902068,El profesor Zíper y la fabulosa guitarra eléctrica,Juan Villoro,96.0,2005-01-01,Santillana USA,5.0,3.96,3.96,www.goodreads.com/book/show/1972873.El_profesor_Z_per_y_la_fabulosa_guitarra_el_ctrica
40732498,read,,Los propios dioses,Isaac Asimov,332.0,,,4.0,4.09,4.09,www.goodreads.com/book/show/24396522-los-propios-dioses
40732498,read,8420543322,Psicologia Social,Robert A. Baron,608.0,2005-01-01,Pearson Educación,4.0,3.76,3.76,www.goodreads.com/book/show/2867999-psicologia-social
40732498,read,8433914871,Pulp,Charles Bukowski,200.0,,,3.0,3.68,3.68,www.goodreads.com/book/show/50454.Pulp
40732498,read,8433968084,Putas asesinas,Roberto Bolaño,232.0,2005-01-01,Anagrama,2.0,3.86,3.86,www.goodreads.com/book/show/63036.Putas_asesinas
40732498,read,1593279280,"Python Crash Course: A Hands-On, Project-Based Introduction to Programming",Eric Matthes,544.0,2019-01-01,No Starch Press,4.0,4.35,4.35,www.goodreads.com/book/show/42353996-python-crash-course
40732498,read,6070703944,Redacción sin dolor,Sandro Cohen,,,,3.0,4.21,4.21,www.goodreads.com/book/show/12101309-redacci-n-sin-dolor
40732498,read,0241144779,Religion for Atheists: A Non-Believer's Guide to the Uses of Religion,Alain de Botton,320.0,2012-01-01,Hamish Hamilton,2.0,3.62,3.62,www.goodreads.com/book/show/12576334-religion-for-atheists
40732498,read,0553287893,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,245.0,1990-01-01,Spectra,3.0,4.1,4.1,www.goodreads.com/book/show/774928.Rendezvous_with_Rama
40732498,read,0199651361,Rhetoric: A Very Short Introduction,Richard Toye,122.0,2013-01-01,"Oxford University Press, USA",3.0,3.5,3.5,www.goodreads.com/book/show/16700079-rhetoric
40732498,read,0321397231,"Rhetorical Grammar: Grammatical Choices, Rhetorical Effects",Martha J. Kolln,,,Longman,4.0,3.82,3.82,www.goodreads.com/book/show/823103.Rhetorical_Grammar
40732498,read,1612680194,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,354.0,2017-01-01,Plata Publishing,2.0,4.08,4.08,www.goodreads.com/book/show/32926179-rich-dad-poor-dad
40732498,read,,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,419.0,2012-01-01,Pantheon,5.0,4.21,4.21,www.goodreads.com/book/show/11324722-the-righteous-mind
40732498,read,,The Science of Success: What Researchers Know that You Should Know,Paula J. Caproni,,,,3.0,4.35,4.35,www.goodreads.com/book/show/33308548-the-science-of-success
40732498,read,0553803735,Second Foundation (Foundation #3),Isaac Asimov,256.0,2004-01-01,Bantam Spectra,4.0,4.25,4.25,www.goodreads.com/book/show/29580.Second_Foundation
40732498,read,6074291519,El secreto de la fama,Gabriel Zaid,168.0,2009-01-01,Lumen Press,3.0,3.69,3.69,www.goodreads.com/book/show/8494970-el-secreto-de-la-fama
40732498,read,046501867X,Selfish Reasons to Have More Kids: Why Being a Great Parent is Less Work and More Fun Than You Think,Bryan Caplan,240.0,2011-01-01,Basic Books,4.0,3.51,3.51,www.goodreads.com/book/show/10266902-selfish-reasons-to-have-more-kids
40732498,read,0670025852,The Sense of Style: The Thinking Person's Guide to Writing in the 21st Century,Steven Pinker,368.0,2014-01-01,Viking,4.0,4.06,4.06,www.goodreads.com/book/show/20821371-the-sense-of-style
40732498,read,,Siddhartha,Hermann Hesse,152.0,1981-01-01,Bantam Books,5.0,4.03,4.03,www.goodreads.com/book/show/52036.Siddhartha
40732498,read,0486424200,Simple Chess: New Algebraic Edition,Michael Stean,160.0,2003-01-01,Dover Publications,3.0,4.37,4.37,www.goodreads.com/book/show/85113.Simple_Chess
40732498,read,0742512533,Skepticism and the Veil of Perception,Michael Huemer,209.0,2001-01-01,Rowman & Littlefield Publishers,,3.92,3.92,www.goodreads.com/book/show/296093.Skepticism_and_the_Veil_of_Perception
40732498,read,0596522347,slide:ology: The Art and Science of Creating Great Presentations,Nancy Duarte,274.0,2008-01-01,O'Reilly Media,2.0,4.08,4.08,www.goodreads.com/book/show/3427627-slide
40732498,read,1455509108,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,288.0,2012-01-01,Business Plus,3.0,4.11,4.11,www.goodreads.com/book/show/13525945-so-good-they-can-t-ignore-you
40732498,read,0226038823,"""So What Are You Going to Do with That?"": Finding Careers Outside Academia",Susan Basalla,160.0,2007-01-01,University Of Chicago Press,2.0,3.81,3.81,www.goodreads.com/book/show/580413._So_What_Are_You_Going_to_Do_with_That_
40732498,read,162157945X,Socialism Sucks: Two Economists Drink Their Way Through the Unfree World,Robert A. Lawson,224.0,2019-01-01,Regnery Publishing,4.0,4.05,4.05,www.goodreads.com/book/show/42101694-socialism-sucks
40732498,read,0195074424,Sociological Insight: An Introduction to Non-Obvious Sociology,Randall Collins,224.0,1992-01-01,"Oxford University Press, USA",3.0,3.96,3.96,www.goodreads.com/book/show/670117.Sociological_Insight
40732498,read,0812550757,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,382.0,1994-01-01,Tor Books,4.0,4.07,4.07,www.goodreads.com/book/show/7967.Speaker_for_the_Dead
40732498,read,0099448475,Sputnik Sweetheart,Haruki Murakami,229.0,2002-01-01,Vintage,4.0,3.82,3.82,www.goodreads.com/book/show/9557.Sputnik_Sweetheart
40732498,read,0375725350,Status Anxiety,Alain de Botton,306.0,2005-01-01,Vintage,3.0,3.91,3.91,www.goodreads.com/book/show/23425.Status_Anxiety
40732498,read,0761169253,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,160.0,2012-01-01,Workman Publishing Company,4.0,3.92,3.92,www.goodreads.com/book/show/13099738-steal-like-an-artist
40732498,read,0140282580,Steppenwolf,Hermann Hesse,256.0,1999-01-01,Penguin,3.0,4.13,4.13,www.goodreads.com/book/show/16631.Steppenwolf
40732498,read,0330426648,Stories of Your Life and Others,Ted Chiang,281.0,2010-01-01,Small Beer Press,4.0,4.23,4.23,www.goodreads.com/book/show/223380.Stories_of_Your_Life_and_Others
40732498,read,0226318141,Storycraft: The Complete Guide to Writing Narrative Nonfiction,Jack R. Hart,266.0,2011-01-01,University of Chicago Press,1.0,4.25,4.25,www.goodreads.com/book/show/10140746-storycraft
40732498,read,1119002257,Storytelling with Data: A Data Visualization Guide for Business Professionals,Cole Nussbaumer Knaflic,288.0,2015-01-01,Wiley,4.0,4.38,4.38,www.goodreads.com/book/show/26535513-storytelling-with-data
40732498,read,0441788386,Stranger in a Strange Land,Robert A. Heinlein,525.0,1991-01-01,Ace,1.0,3.92,3.92,www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land
40732498,read,,"Stubborn Attachments: A Vision for a Society of Free, Prosperous, and Responsible Individuals",Tyler Cowen,127.0,2018-01-01,Stripe Press,,3.8,3.8,www.goodreads.com/book/show/31283667-stubborn-attachments
40732498,read,8420672319,"El sueño eterno (Philip Marlowe, #1)",Raymond Chandler,,2009-01-01,Alianza Editorial,2.0,3.99,3.99,www.goodreads.com/book/show/247042.El_sue_o_eterno
40732498,read,0195154959,Suffering and Moral Responsibility,Jamie Mayerfeld,256.0,2002-01-01,"Oxford University Press, USA",2.0,3.67,3.67,www.goodreads.com/book/show/2438988.Suffering_and_Moral_Responsibility
40732498,read,0140449272,The Symposium,Plato,131.0,2003-01-01,Penguin Books,3.0,4.05,4.05,www.goodreads.com/book/show/81779.The_Symposium
40732498,read,0060957905,Tales of H.P. Lovecraft,H.P. Lovecraft,352.0,2000-01-01,Ecco,3.0,4.24,4.24,www.goodreads.com/book/show/36314.Tales_of_H_P_Lovecraft
40732498,read,6071717167,"Taller de redacción literaria / Creative Writing Workshop: Cómo Redactar Novels, Poesía, Teatro Y Ensayo / How to Write Novels, Poetry, Plays and Essays",Rafael Manuel Tovar González,,,,,0.0,0.0,www.goodreads.com/book/show/52783596-taller-de-redacci-n-literaria-creative-writing-workshop
40732498,read,8449319358,"Taller de textos: Leer, Escribir y Comentar en El Aula",Daniel Cassany,,,,1.0,3.5,3.5,www.goodreads.com/book/show/5666565-taller-de-textos
40732498,read,0134118499,Technical Communication,John M. Lannon,736.0,2016-01-01,Pearson,4.0,3.41,3.41,www.goodreads.com/book/show/27781294-technical-communication
40732498,read,0688094554,Ten Days to Self-Esteem,David D. Burns,336.0,1999-01-01,William Morrow Paperbacks,3.0,3.95,3.95,www.goodreads.com/book/show/19295.Ten_Days_to_Self_Esteem
40732498,read,8437601029,La teoría del conocimiento de Kant,Justus Hartnack,163.0,,Ediciones Cátedra,2.0,4.15,4.15,www.goodreads.com/book/show/10903144-la-teor-a-del-conocimiento-de-kant
40732498,read,9681670841,La traicion de la libertad. Seis enemigos de la libertad humana,Isaiah Berlin,,,,4.0,4.24,4.24,www.goodreads.com/book/show/10374461-la-traicion-de-la-libertad-seis-enemigos-de-la-libertad-humana
40732498,read,9707704667,Travesuras de la niña mala,Mario Vargas Llosa,384.0,2006-01-01,Alfaguara,4.0,4.09,4.09,www.goodreads.com/book/show/53926.Travesuras_de_la_ni_a_mala
40732498,read,,Treasure Island: By Robert Louis Stevenson,Robert Louis Stevenson,,,,3.0,3.83,3.83,www.goodreads.com/book/show/28250754-treasure-island
40732498,read,0872205541,"The Trial and Death of Socrates (Euthyphro, Apology, Crito, Phaedo",Plato,58.0,2001-01-01,Hackett Publishing Company,5.0,4.09,4.09,www.goodreads.com/book/show/22632.The_Trial_and_Death_of_Socrates_Euthyphro_Apology_Crito_Phaedo
40732498,read,8466368523,La tía Julia y el escribidor,Mario Vargas Llosa,240.0,2006-01-01,Punto de Lectura,5.0,3.92,3.92,www.goodreads.com/book/show/2510830.La_t_a_Julia_y_el_escribidor
40732498,read,0761954678,"Understanding Classical Sociology: Marx, Weber, Durkheim",John A. Hughes,246.0,2003-01-01,Sage Publications Ltd,4.0,3.71,3.71,www.goodreads.com/book/show/861370.Understanding_Classical_Sociology
40732498,read,8475224458,Uno Es El Poeta: Antología,Jaime Sabines,,,,3.0,4.16,4.16,www.goodreads.com/book/show/2022457.Uno_Es_El_Poeta
40732498,read,0198728794,Utilitarianism: A Very Short Introduction,Katarzyna De Lazari-Radek,144.0,2017-01-01,Oxford University Press,,4.26,4.26,www.goodreads.com/book/show/34749756-utilitarianism
40732498,read,052109822X,Utilitarianism: For and Against,J.J.C. Smart,160.0,1973-01-01,Cambridge University Press,2.0,3.66,3.66,www.goodreads.com/book/show/365649.Utilitarianism
40732498,read,1519171684,Viaje Al Centro de La Tierra,Jules Verne,250.0,2015-01-01,Createspace Independent Publishing Platform,2.0,3.86,3.86,www.goodreads.com/book/show/27976764-viaje-al-centro-de-la-tierra
40732498,read,6074110654,Viaje al centro de mi tierra,Guillermo Sheridan,,,,4.0,4.06,4.06,www.goodreads.com/book/show/12715049-viaje-al-centro-de-mi-tierra
